"time,s","alice dist, m","alice elev, rads",alice eff,"bob dist, m","bob elev, rads",bob eff,combined eff,combined loss (dB),Block,QBER (%),Alice Prb. Background,Bob Prb Background,Phi,Xi,Offset
109.0,1170282.5239840776,0.3991564862369397,0.00235196961111025,735518.9600990347,0.6666621326389505,0.006526618277553156,1.5350407852121745e-05,48.13880081061532,1498523.0095858125,0.0008187444546629132,2.8198890983079304e-08,2.719647772293357e-08,0.0,0.0,0.0
108.0,1163676.8989713464,0.40240533796168926,0.002384611289154769,730161.5907953967,0.6740493439493049,0.006630861118591132,1.5812026280209834e-05,48.0101247251395,1498523.7014256788,0.0008418547504079951,2.7980472964304458e-08,2.6985523257528692e-08,0.0,0.0,0.0
107.0,1157079.4623367586,0.40568493714174336,0.0024178603764892057,724838.5911157537,0.6815372395312974,0.006736677430289709,1.6288345427886612e-05,47.88123029137397,1498524.4152961578,0.0008657008784285119,2.7759987815713e-08,2.677257229811737e-08,0.0,0.0,0.0
106.0,1150490.3631240546,0.40899577358800254,0.002451730553489469,719550.730438754,0.6891273840344584,0.006842376852255472,1.677566438716384e-05,47.753202709225874,1498525.1456501156,0.0008900975238044064,2.7537402607662237e-08,2.6557593040294398e-08,0.0,0.0,0.0
105.0,1143909.7535738295,0.4123383465436026,0.002486235844229905,714298.7957222677,0.69682134822006,0.006949837797445495,1.7278935843592805e-05,47.62483007892233,1498525.8999106362,0.0009152926577321987,2.7312683776386915e-08,2.63405530672006e-08,0.0,0.0,0.0
104.0,1137337.7892048624,0.41571316487868637,0.0025213906252355076,709083.5917644002,0.704620707328456,0.007059072360414945,1.779867887240933e-05,47.496122325066075,1498526.6788555705,0.0009413122576770849,2.7085797110904873e-08,2.612141933687591e-08,0.0,0.0,0.0
103.0,1130774.6288977126,0.41912074728865284,0.002557111595122065,703905.9414535766,0.7125270393126242,0.0071700911723173305,1.8334723274815004e-05,47.36725640441736,1498527.4822298638,0.0009681478021841765,2.6860197405489187e-08,2.590353563277754e-08,0.0,0.0,0.0
102.0,1124220.4349806334,0.42256162249584905,0.0025921974429370686,698766.6860061024,0.7205419229313663,0.007282903273148995,1.8878723241814834e-05,47.24027380153629,1498528.2975270178,0.0009953815759475909,2.6678543646278122e-08,2.5728189408363694e-08,0.0,0.0,0.0
101.0,1117675.3733178852,0.42603632945472136,0.0026279318939311223,693666.6851895441,0.7286669356956396,0.007397515977862721,1.944016817409052e-05,47.1129998237458,1498529.1389672502,0.0010234885276298802,2.649510381099555e-08,2.5551119125515724e-08,0.0,0.0,0.0
100.0,1111139.613400501,0.4295454175603935,0.0026643293626647728,688606.817530118,0.736903651661431,0.007512929354753473,2.0016918279495784e-05,46.986027838611804,1498530.0033433056,0.0010523615099388903,2.6309848895483066e-08,2.537229678718206e-08,0.0,0.0,0.0
99.0,1104613.3284395786,0.43308944686064965,0.0027014046143970572,683587.9805021853,0.7452536390626275,0.007628942625363796,2.0608860811128158e-05,46.85946013903199,1498530.8904860828,0.0010819948674921985,2.6122749333197504e-08,2.5191693853453943e-08,0.0,0.0,0.0
98.0,1098096.6954621659,0.43666898827129624,0.002739172773286541,678611.090697825,0.7537184577774229,0.007746676173791339,2.1219484458716793e-05,46.73265171775598,1498531.8056242703,0.0011125632584982367,2.593377498384136e-08,2.500928123059066e-08,0.0,0.0,0.0
97.0,1091589.8954098101,0.440284623794844,0.00277764933070918,673677.0839743322,0.7622996566218824,0.007866126315824925,2.184934049642497e-05,46.60561667301616,1498532.7495839566,0.0011440942699341191,2.5742895121817913e-08,2.482502925987554e-08,0.0,0.0,0.0
96.0,1085093.113239843,0.44393694674246803,0.002816850153687228,668786.9155773699,0.7709987704645191,0.007987286862971356,2.249899022750484e-05,46.47836972931458,1498533.7232062581,0.0011766159903436524,2.5550078424513367e-08,2.4638907706304938e-08,0.0,0.0,0.0
95.0,1078606.538029477,0.4476265619591861,0.0028567914934224535,663941.5602373854,0.7798173171559515,0.008110148958031898,2.31690045536945e-05,46.35092625084627,1498534.7273466717,0.0012101569882644184,2.535529296040893e-08,2.4450885747113177e-08,0.0,0.0,0.0
94.0,1072130.3630827817,0.45135408605216387,0.0028974899939260713,659142.0122367607,0.7887567942680225,0.00823390458295834,2.385765614006381e-05,46.22372225185262,1498535.7594161623,0.00124463076883589,2.5158506177028045e-08,2.4260931960138172e-08,0.0,0.0,0.0
93.0,1065664.7860406244,0.4551201476220755,0.0029389627007367324,654389.2854450651,0.7978186756371843,0.008357943865874646,2.4563685276656955e-05,46.0970647567217,1498536.817526586,0.0012799742515071778,2.4959684888722094e-08,2.4069014312031373e-08,0.0,0.0,0.0
92.0,1059210.0089936424,0.4589253874974024,0.0029812270697168507,649684.4133196333,0.8070044077074017,0.008483552342122192,2.529139588969447e-05,45.97027200293325,1498537.9081283917,0.0013164029012084585,2.4758795264301167e-08,2.387510014631791e-08,0.0,0.0,0.0
91.0,1052766.2385983346,0.46277045897156593,0.003024300975916333,645028.4488685984,0.8163154056684283,0.008610706454643527,2.6041367934107488e-05,45.84336206331543,1498539.032090632,0.0013539457378209548,2.4555802814515066e-08,2.367915617131239e-08,0.0,0.0,0.0
90.0,1046333.6861963446,0.4666560280427482,0.003068202722491501,640422.4645733708,0.8257530493859636,0.008739379104520276,2.6814186761374447e-05,45.71635370075267,1498540.1902904443,0.001392632050819046,2.4350672379392544e-08,2.3481148447897676e-08,0.0,0.0,0.0
89.0,1039912.5679370175,0.47058277365625817,0.0031129510496656298,635867.5522674618,0.8353186791209973,0.00886953947101231,2.7610442206338504e-05,45.58926637683997,1498541.3836116805,0.0014324913535440384,2.414336811544603e-08,2.3281042377173983e-08,0.0,0.0,0.0
88.0,1033503.1049033158,0.47455138794927365,0.003157362135715072,631364.8229684482,0.8450135910365473,0.00899956911996248,2.8414898777120145e-05,45.46453886711156,1498542.5892224002,0.0014727610426369018,2.39684758881855e-08,2.311228558233169e-08,0.0,0.0,0.0
87.0,1027105.52324117,0.4785625764977612,0.0032023728148009214,626915.4066597713,0.8548390324910027,0.009130403833927646,2.9238957025924e-05,45.340381230262345,1498543.824207308,0.0015140117462348044,2.3798638895968966e-08,2.2948421710820834e-08,0.0,0.0,0.0
86.0,1020720.054292351,0.4826170585653693,0.0032482369819105523,622520.4520189955,0.8647961971184642,0.009262524272031022,3.0086873886255283e-05,45.21622934376197,1498545.0949458631,0.0015564565361135987,2.362696882086914e-08,2.2782789225451843e-08,0.0,0.0,0.0
85.0,1014346.9347309463,0.4867155673540566,0.0032949734896868524,618181.1260890805,0.8748862196977442,0.009395881074023458,3.095917905115772e-05,45.09210564083435,1498546.402231783,0.0016001219138220637,2.345343461851754e-08,2.261535817367822e-08,0.0,0.0,0.0
84.0,1007986.406703522,0.49085885025619547,0.00334260161478083,613898.6138891682,0.8851101708131294,0.009530420311564886,3.185639832297681e-05,44.96803326993042,1498547.74685295,0.0016450341856110299,2.3278004643712e-08,2.244609802325092e-08,0.0,0.0,0.0
83.0,1001638.7179730595,0.4950476691078625,0.003391141064818568,609674.1179613583,0.8954690513115899,0.009665006853530925,3.277540163276162e-05,44.84451977721069,1498549.1241180827,0.0016910366366060762,2.3100646639692145e-08,2.2274977651871062e-08,0.0,0.0,0.0
82.0,995304.122066744,0.4992828004429982,0.003440611985218297,605508.8578499247,0.9059637865628386,0.009799579267724127,3.371654987862837e-05,44.721568719278686,1498550.5345679515,0.0017381473201510485,2.2921327727378078e-08,2.2101965336806992e-08,0.0,0.0,0.0
81.0,988982.8784276949,0.5035650357480926,0.0034910349658284104,601404.0695094536,0.9165952205305372,0.00993506243836753,3.468365036002951e-05,44.5987520047527,1498551.9839085261,0.001786556821169089,2.274001439458676e-08,2.192702874449002e-08,0.0,0.0,0.0
80.0,982675.2525707156,0.5078951817170062,0.0035424310473548184,597361.0046384013,0.9273641096649606,0.01007138122935461,3.567717355661231e-05,44.47609558931248,1498553.4728447737,0.0018362886748398049,2.2556672485242682e-08,2.1750134920104513e-08,0.0,0.0,0.0
79.0,976381.516242152,0.5122740605055235,0.0035948217275432828,593380.9299346613,0.9382711166296438,0.010208455277648278,3.669757683674392e-05,44.35362611529227,1498555.0020620096,0.0018873657595269687,2.237126718859988e-08,2.1571250277188933e-08,0.0,0.0,0.0
78.0,970101.9475839327,0.5167025099851653,0.0036482289670796398,589465.1262698076,0.9493168038768078,0.010344928771885144,3.774066880796698e-05,44.23190407906226,1498556.5652783914,0.0019395782338924984,2.218376302849531e-08,2.139034058726723e-08,0.0,0.0,0.0
77.0,963836.83130188,0.5211813839957838,0.003702675195167623,585614.8877788419,0.9605016270888957,0.010481134130517806,3.880823536229305e-05,44.11076104486014,1498558.16517035,0.001993015486040337,2.1994123852653763e-08,2.120737096952985e-08,0.0,0.0,0.0
76.0,957586.4588383661,0.5257115525963864,0.0037574978079945183,581831.5208624279,0.9718259285060785,0.010617745819415702,3.989615664229746e-05,43.99068939637501,1498559.7955646436,0.00204747134980385,2.1818815268392874e-08,2.1038240821970778e-08,0.0,0.0,0.0
75.0,951351.1285493867,0.5302939023136017,0.0038125770244549157,578116.3430988139,0.9832899301623277,0.010754660806661875,4.100297269728484e-05,43.87184655982054,1498561.454273434,0.002102872747167473,2.166058659402408e-08,2.0885604945508702e-08,0.0,0.0,0.0
74.0,945131.145886137,0.5349293363871656,0.0038687094650069385,574470.6820629289,0.9948937270554614,0.010891760968060845,4.213705874773013e-05,43.75335782306731,1498563.1538471074,0.0021596388246137082,2.150052491522457e-08,2.0731200854537116e-08,0.0,0.0,0.0
73.0,938926.82358115,0.539618775011721,0.003925917568129831,570895.8740504087,1.0066372802794255,0.011026918493767022,4.329077303701568e-05,43.63604658984425,1498564.882832856,0.0022173870264041674,2.1338598457645477e-08,2.0574997897812747e-08,0.0,0.0,0.0
72.0,932738.4818390711,0.544363155574196,0.0039842241984696805,567393.2627046949,1.0185204101500174,0.011161968127058311,4.447178351437302e-05,43.519154530804435,1498566.6527225382,0.002276501188838645,2.1174774853287822e-08,2.041696485142556e-08,0.0,0.0,0.0
71.0,926566.4485321314,0.54916343288595,0.004043652647575369,563964.1975457417,1.0305427893582144,0.011296784537731664,4.568027270508713e-05,43.40271312074796,1498568.4637895857,0.002336990431257843,2.1009021132486474e-08,2.025706991106605e-08,0.0,0.0,0.0
70.0,920411.0594003762,0.5540205794088222,0.004104226633902146,560610.0323993322,1.0427039361882071,0.011431237145866684,4.6916387952517594e-05,43.286754311829895,1498570.3162547057,0.0023988621117513225,2.084130371610471e-08,2.0095280684495665e-08,0.0,0.0,0.0
69.0,914272.6582567055,0.558935585474139,0.00416597030201317,557332.123726514,1.0550032078401184,0.011563928098282513,4.817498103206059e-05,43.1717844766728,1498572.2024022166,0.0024618585047408983,2.067158840797187e-08,1.9931564184251788e-08,0.0,0.0,0.0
68.0,908151.5971967732,0.5639094594936744,0.004228908220904593,554131.8288532371,1.0674397939002138,0.0116951965551591,4.94579128572074e-05,43.05764214980857,1498574.1250209764,0.0025260727499511375,2.0499840387598872e-08,1.9765886820620736e-08,0.0,0.0,0.0
67.0,902048.2368137835,0.5689432281614775,0.0042930653813747395,551010.504100891,1.0800127100040489,0.011825616165334011,5.076814337282094e-05,42.94408718763655,1498576.0885469222,0.0025916529990626645,2.0326024203209157e-08,1.9598214394915013e-08,0.0,0.0,0.0
66.0,895962.9464182201,0.5740379366453927,0.0043584671923526325,547969.5028191106,1.0927207917404915,0.011955036992591522,5.210563651557223e-05,42.831152944508695,1498578.0929259132,0.0026585974298807733,2.0150103765125435e-08,1.942851209309382e-08,0.0,0.0,0.0
65.0,889896.1042625315,0.5791946487670309,0.004424185439745832,545010.1733229548,1.105562688846778,0.012082399844212551,5.3454777467952485e-05,42.72013474080112,1498580.11475809,0.002726124522195336,1.9991401287881176e-08,1.9275447709482154e-08,0.0,0.0,0.0
64.0,883848.097770787,0.5844144471688295,0.004490582913205059,542133.8567373023,1.118536859746717,0.012207374664065481,5.4818228081544803e-05,42.610750064988984,1498582.15803209,0.0027943674725569483,1.9842388297283218e-08,1.9131747826505383e-08,0.0,0.0,0.0
63.0,877819.323773311,0.5896984334667861,0.00455824318289773,539341.8847521635,1.131641566485735,0.01233082080388969,5.6206879868863685e-05,42.50210522398669,1498584.239069672,0.0028638713899063,1.9691542892934683e-08,1.8986280865098283e-08,0.0,0.0,0.0
62.0,871810.1887462798,0.5950477283872913,0.004627191168582515,536635.577293403,1.1448748701176146,0.012452573930586418,5.762044011773033e-05,42.39423428805143,1498586.3574320974,0.002934621607804358,1.953883308072808e-08,1.883901597191391e-08,0.0,0.0,0.0
61.0,865821.109056271,0.6004634718864434,0.004697452103444552,534016.2401142996,1.1582346265985117,0.012571565730680401,5.9054327885176096e-05,42.28748268960292,1498588.5062540157,0.00300638881245156,1.9384226317592922e-08,1.8689921764215725e-08,0.0,0.0,0.0
60.0,859852.5112097219,0.6059468232500624,0.004769051520489497,531485.1623142372,1.1717184832439826,0.012687482130771126,6.050725594693736e-05,42.18192542227474,1498590.6836062975,0.0030791085623019143,1.922768950864054e-08,1.8538966327124317e-08,0.0,0.0,0.0
59.0,853904.8321072516,0.6114989611725348,0.0048420152371571245,529043.6137917561,1.185323875804356,0.012801149066173662,6.198335883153257e-05,42.07724893368179,1498592.895685189,0.0031529878004967287,1.9069189004913255e-08,1.8386117211446725e-08,0.0,0.0,0.0
58.0,847978.5193027729,0.6171210838124717,0.004916369338025927,526692.8426401041,1.1990480262127456,0.012912395145932062,6.348210357593521e-05,41.973486906713724,1498595.1416919313,0.0032279998377129494,1.8908690601795456e-08,1.8231341432144287e-08,0.0,0.0,0.0
57.0,842074.0312673158,0.6228144088230694,0.004992140155473312,524434.0724943707,1.2128879410582853,0.013019892991601924,6.499713062334152e-05,41.87105815387227,1498597.4120957244,0.003303826342000295,1.8746159538146907e-08,1.8074605467496738e-08,0.0,0.0,0.0
56.0,836191.8376574413,0.6285801733548686,0.005069284576766262,522268.4998401424,1.2268404108347215,0.013123887198529659,6.652871896272658e-05,41.769908389885714,1498599.7073148228,0.0033804812800797934,1.858278606033164e-08,1.791705828594917e-08,0.0,0.0,0.0
55.0,830332.4195881332,0.6344196340285357,0.005146391971323698,520197.2912945472,1.2409020100113526,0.013224903932222191,6.806053941831548e-05,41.67104613196873,1498602.002879969,0.0034571474804482873,1.8443435869833428e-08,1.778270257798955e-08,0.0,0.0,0.0
54.0,824496.2699099918,0.6403340668750638,0.00522493348039523,518221.5808713119,1.2550690979693413,0.013322774208183208,6.961060901208248e-05,41.57324566649643,1498604.3257899685,0.003534726590175984,1.830229657805445e-08,1.7646621892343645e-08,0.0,0.0,0.0
53.0,818683.8934905645,0.6463247672407101,0.00530493400594416,516342.4672422915,1.2693378208417652,0.01341568871538663,7.116934327941586e-05,41.477070416402896,1498606.6616811291,0.003612738874505119,1.815933727345034e-08,1.7508786425374926e-08,0.0,0.0,0.0
52.0,812895.8074995936,0.6523930496537669,0.005386418499967144,514561.0110085782,1.283704114290295,0.013504888681281885,7.274298223285362e-05,41.38208898212255,1498609.0199050824,0.0036914966618870476,1.8014526586725502e-08,1.736916593210202e-08,0.0,0.0,0.0
51.0,807132.541697941,0.658540247650131,0.005469411928701683,512878.23199493415,1.29816370724522,0.01359041600882987,7.433158343471241e-05,41.28826615621193,1498611.4005481373,0.003771002829257727,1.786783269499566e-08,1.7227729730212023e-08,0.0,0.0,0.0
50.0,801394.6387299125,0.6647677135544442,0.005553939233734773,511295.106581792,1.312712126628664,0.01367165877390715,7.593156205463715e-05,41.195776657781956,1498613.7982379745,0.0038510779456936953,1.7719223327010628e-08,1.708444670509612e-08,0.0,0.0,0.0
49.0,795682.6544186693,0.6710768182134108,0.0056400252898337055,509812.56508947664,1.3273447030733103,0.01374757006989801,7.75366428679857e-05,41.10493006726691,1498616.2035703862,0.003931407926810827,1.756866576951824e-08,1.6939285315985418e-08,0.0,0.0,0.0
48.0,789997.1580643761,0.6774689506777095,0.005727694859314576,508431.48922957195,1.3420565776408877,0.013819329818129772,7.915290435847453e-05,41.015331449365924,1498618.6256549058,0.004012297012179716,1.7416126874855136e-08,1.6792213603269664e-08,0.0,0.0,0.0
47.0,784338.7327446815,0.6839455178287195,0.0058161686101293195,507152.7096384872,1.3568427095360713,0.013886800473000858,8.076797300619658e-05,40.92760816255356,1498621.045949475,0.004093125978572164,1.7273774313507924e-08,1.6654953959898808e-08,0.0,0.0,0.0
46.0,778707.9756171012,0.6905079439461032,0.005905431016599624,505977.00350829324,1.3716978848025339,0.01394862327269778,8.237263251345282e-05,40.842170543538536,1498623.4506424328,0.004173433556978466,1.7141679438150115e-08,1.652757510198032e-08,0.0,0.0,0.0
45.0,773105.498222809,0.6971576702120897,0.0059962831206105726,504905.0923297304,1.386616725978651,0.01400534803995696,8.39800320502703e-05,40.75823963953225,1498625.8594384925,0.004253877804041997,1.700782730076114e-08,1.639850171935005e-08,0.0,0.0,0.0
44.0,767531.9267912863,0.7038961541480724,0.006088746431545738,503937.63976195495,1.4015937026809788,0.014057395352678517,8.559191579044897e-05,40.67567252769085,1498628.2749516377,0.004334546022184203,1.6872188562937284e-08,1.6267705521036465e-08,0.0,0.0,0.0
43.0,761987.9025452469,0.7107248689789968,0.0061828420009047156,503075.2496431701,1.4166231430743215,0.014104324899828885,8.720481238506822e-05,40.594595479274,1498630.691979733,0.004415264477022991,1.6734733570178506e-08,1.6135157911256903e-08,0.0,0.0,0.0
42.0,756474.0820051588,0.7176453029207293,0.006278590351952881,502318.4641555777,1.4316992461778928,0.014144966154082781,8.88104480237242e-05,40.51535939039714,1498633.0981235965,0.004495619078412551,1.659543236623298e-08,1.6000830003249967e-08,0.0,0.0,0.0
41.0,750991.137292665,0.7246589583854841,0.0063760114046985715,501667.7621573705,1.4468160949482263,0.014180630995028955,9.041586495012667e-05,40.43755358730686,1498635.503937051,0.004575962298944438,1.645425470909102e-08,1.586469263469847e-08,0.0,0.0,0.0
40.0,745539.7564320841,0.731767351100097,0.006475124396010778,501123.55769345653,1.4619676700709006,0.014211245809761415,9.201958444049208e-05,40.361197323362596,1498637.907204189,0.0046562201394996765,1.6311170088733346e-08,1.5726716384844024e-08,0.0,0.0,0.0
39.0,740120.6436491605,0.7389720091318264,0.006574597806412253,500686.1986955967,1.4771478643852833,0.014235504992289705,9.359271989547856e-05,40.287579315202805,1498640.2646369957,0.004734946999266965,1.618407139660206e-08,1.5604180078988138e-08,0.0,0.0,0.0
38.0,734734.5196661048,0.7462744718160959,0.0066754465392434926,500355.9658813381,1.4923504978592383,0.01425413156591528,9.515269323161058e-05,40.21578914796051,1498642.6023431164,0.004813014754884245,1.605913846838035e-08,1.5483737922597564e-08,0.0,0.0,0.0
37.0,729382.1219919114,0.7536762885804508,0.0067779702794500876,500133.0718598108,1.5075693330244357,0.014267547089467458,9.670501013306503e-05,40.145510252264245,1498644.9285732512,0.004890698947905158,1.5932505757949194e-08,1.5361657083454456e-08,0.0,0.0,0.0
36.0,724064.2052068615,0.7611790176588318,0.006882182369821156,500017.66045101435,1.5227980907774408,0.014275237607246949,9.82447885856029e-05,40.07690477578926,1498647.236011324,0.004967755259541059,1.5804146606530936e-08,1.5237911861043248e-08,0.0,0.0,0.0
35.0,718781.5412400087,0.7687842246900753,0.0069880949468961225,500009.8062236399,1.53803046644751,0.014276461048406509,9.976526531192884e-05,40.01020638162507,1498649.514522009,0.005043845223839373,1.567403422866253e-08,1.5112476432716733e-08,0.0,0.0,0.0
34.0,713534.9196383685,0.7764934811944407,0.007095718830060731,500109.51425489853,1.5532601460287805,0.014272426608192388,0.00010127312623441054,39.945057834303185,1498651.774125096,0.005119303474924459,1.554214173825962e-08,1.4985324878823274e-08,0.0,0.0,0.0
33.0,708325.1478264293,0.7843083629218145,0.0072050634049808495,500316.72011415154,1.5684808224726083,0.014263143675095786,0.00010276685453341671,39.88146936064335,1498654.0125476469,0.005194054118372827,1.5408442176875987e-08,1.4856431209950474e-08,0.0,0.0,0.0
32.0,703153.051354508,0.7922304480651658,0.007314698368760733,500631.29007048055,1.5579064416546489,0.01424721533932787,0.00010421408280196447,39.82073589386583,1498656.181285507,0.005266477401324762,1.5289859939906822e-08,1.4742109060753121e-08,0.0,0.0,0.0
31.0,698019.4741343489,0.8002613153327088,0.00742577300291099,501053.0215226138,1.5427225837143652,0.014225843668767984,0.00010563788585916953,39.76180298953983,1498658.3149176368,0.005337728085599846,1.517239039334021e-08,1.4628859183787728e-08,0.0,0.0,0.0
30.0,692925.2786602809,0.8084025418722338,0.00753851581952515,501581.6436480121,1.527566446687976,0.014199329441036343,0.00010704186961790168,39.704463140227496,1498660.418847815,0.005407986639965222,1.5053306593517092e-08,1.4514053039789451e-08,0.0,0.0,0.0
29.0,687871.3462141191,0.8166557010410278,0.007652927045553979,502216.8182662731,1.5124441493230751,0.014167066171259417,0.00010841952385818405,39.64892504325461,1498662.4833200197,0.005476927276060354,1.4932585526538615e-08,1.4397668441550693e-08,0.0,0.0,0.0
28.0,682858.577051879,0.8250223600148356,0.00776900478021267,502958.1409104547,1.4973617246755633,0.014128784199429851,0.00010976659198396375,39.59529819491783,1498664.5019555392,0.005544336995210555,1.4810204268924908e-08,1.4279683289034897e-08,0.0,0.0,0.0
27.0,677887.8905702594,0.8335040772294147,0.007886744847303293,503805.14209846867,1.4823251055992408,0.01408557608305785,0.000111089344594355,39.543275954767736,1498666.4841516982,0.005610529639354642,1.4686140025038127e-08,1.4160075605455263e-08,0.0,0.0,0.0
26.0,672960.225450733,0.8421023996483479,0.00800529673989573,504757.28879532736,1.4673401108567168,0.01403753149046436,0.000112374605076798,39.49331821516947,1498668.4101630666,0.005674845857859315,1.456934727411478e-08,1.4047473125943124e-08,0.0,0.0,0.0
25.0,668076.5397789456,0.8508188598509763,0.00812461170681986,505813.9860557612,1.4524124319285967,0.013983242586977597,0.00011360841642146021,39.44589493713024,1498670.259073969,0.005736587201675649,1.4459860926006079e-08,1.3941909473855576e-08,0.0,0.0,0.0
24.0,663237.811137021,0.8596549729345772,0.008245491210214523,506974.5788356448,1.437547620589949,0.013924203929312895,0.000114811901108384,39.400130917480695,1498672.0625378978,0.005796810725523946,1.4348871633276075e-08,1.3834896724909371e-08,0.0,0.0,0.0
23.0,658445.0366662188,0.8686122332252121,0.008367918461675176,508238.3539596547,1.4227510773148033,0.013860673516590838,0.00011598498581073265,39.355982263038875,1498673.8204451588,0.005855512783664934,1.4236360625885142e-08,1.3726416781561145e-08,0.0,0.0,0.0
22.0,653699.2330972977,0.8776921107921168,0.008491873585111998,509604.5422318112,1.4080280405604055,0.013792134740662149,0.00011712106468653441,39.31364988323037,1498675.5228964947,0.005912362814641222,1.4122309438480565e-08,1.3616451840038067e-08,0.0,0.0,0.0
21.0,649001.4367457961,0.8868960477609696,0.00861733344730803,511072.3206748664,1.393383576973822,0.013718362793808904,0.0001182157065453955,39.273248177624914,1498677.1632515846,0.005967139089968106,1.4006699956705102e-08,1.350498443498725e-08,0.0,0.0,0.0
20.0,644352.7034693324,0.8962254544219782,0.008743160156311715,512640.8148840153,1.3788225725541308,0.013640523668365224,0.00011926128304847774,39.235005226954904,1498678.730079745,0.006019459941160265,1.3900134686409206e-08,1.3402243552832856e-08,0.0,0.0,0.0
19.0,639754.1085839033,0.9056817051293957,0.008869788333560285,514309.1014800544,1.3643497247940486,0.013558764079808461,0.00012026336745258134,39.19866639792042,1498680.2317327857,0.006069604277297799,1.3797799129022308e-08,1.3303584321805392e-08,0.0,0.0,0.0
18.0,635206.7467360683,0.9152661339899117,0.008997760967320021,516076.21064695506,1.3499695358156105,0.013471928891071959,0.00012121719593059816,39.16435766572118,1498681.6610714647,0.006117333696297398,1.3694076427496795e-08,1.3203587778727884e-08,0.0,0.0,0.0
17.0,630711.731727798,0.9249800303382483,0.009127038500564812,517941.12873877684,1.3356863065055147,0.01338116694126058,0.0001221304258553704,39.13176128561177,1498683.0295711989,0.006163031426568056,1.3588952628650625e-08,1.3102240471675663e-08,0.0,0.0,0.0
16.0,626270.1962906634,0.9348246339993471,0.009257577273729157,519902.8009409559,1.3215041316471186,0.013286984998257216,0.00012300529035624624,39.100762095108784,1498684.340578685,0.0062068092435922494,1.3482414315096677e-08,1.2999529465270944e-08,0.0,0.0,0.0
15.0,621883.2918059923,0.9448011303377105,0.009388937536257996,521960.1339712891,1.307426896037903,0.013189361123367728,0.0001238340877304492,39.071597908935395,1498685.5825526936,0.006248281767013295,1.3377897422070758e-08,1.289876524835633e-08,0.0,0.0,0.0
14.0,617552.1879675247,0.9549106450957636,0.009520118947513827,524111.9988062859,1.2934582715736265,0.013087191438771708,0.00012459161918599128,39.04511170066023,1498686.7177315243,0.006286188034259577,1.3283498829554932e-08,1.280774909342245e-08,0.0,0.0,0.0
13.0,613278.072383078,0.9651542390245634,0.009652337514100467,526357.2334190808,1.279601715273417,0.012982137738440423,0.0001253079751059679,39.02021287870214,1498687.7912074095,0.006322033829132999,1.3187848259539979e-08,1.2715525821147116e-08,0.0,0.0,0.0
12.0,609062.1501116735,0.9755329023117743,0.009785530202154724,528694.6455156752,1.2658604682137533,0.012874370178413383,0.00012598253821458427,38.99689646014062,1498688.8020554448,0.006355788279178787,1.3090936466050786e-08,1.2622086516851831e-08,0.0,0.0,0.0
11.0,604905.6431325943,0.986047548813584,0.009919629131188884,531123.0152569797,1.2522375553337395,0.012763517546680703,0.00012660936047249438,38.97534184908912,1498689.7413621652,0.00638715374666755,1.299275491586494e-08,1.2527422953071843e-08,0.0,0.0,0.0
10.0,600809.7897428484,0.9966990100991453,0.010054267349648439,533641.0979548822,1.2387357860692698,0.012649189113641148,0.00012717832910481069,38.955868851656426,1498690.5939730916,0.0064156241919119,1.289568164899343e-08,1.2433830558867664e-08,0.0,0.0,0.0
9.0,596775.8438795499,1.007488029318167,0.010188226071241821,536247.6267313795,1.2253577557696307,0.012532699700253107,0.00012768597782916326,38.93856793306573,1498691.3546943797,0.006441026206949696,1.280876715549761e-08,1.2350045393874133e-08,0.0,0.0,0.0
8.0,592805.0743638125,1.0184152549044858,0.010322793076501463,538941.3151306787,1.2121058478468116,0.012414218014270322,0.00012814940376788944,38.92283410087758,1498692.0491467882,0.006464215341735379,1.2720739295145386e-08,1.2265186948441288e-08,0.0,0.0,0.0
7.0,588898.7640628542,1.0294812341308182,0.010457878941050588,541720.8596750771,1.1989822366052625,0.012293239472611529,0.00012856121019791595,38.90890048038402,1498692.6662458826,0.006484821461555786,1.2631593659201364e-08,1.2179250972568841e-08,0.0,0.0,0.0
6.0,585058.2089671409,1.0406864065323262,0.01059338892374894,544584.9423563232,1.1859888906979996,0.012169645045779396,0.0001289177830339156,38.89687171546421,1498693.200575798,0.006502663723726792,1.2541326706845457e-08,1.209223405292279e-08,0.0,0.0,0.0
5.0,581284.7171796062,1.0520310972193065,0.010728497620493159,547532.2330551217,1.1731275771538539,0.012044598304852128,0.00012922044425340198,38.886687702106514,1498693.6541179565,0.006517808311408741,1.2455358014587403e-08,1.2009362251143712e-08,0.0,0.0,0.0
4.0,577579.6078141689,1.0635155101019658,0.010862798722899929,550561.391882318,1.1603998659201191,0.01191825794627102,0.00012946563719794477,38.87845486838712,1498694.0215425896,0.0065300772569073665,1.2375724581557156e-08,1.1932599832162364e-08,0.0,0.0,0.0
3.0,573944.2098010747,1.0751397210531213,0.010997146475639675,553671.0714362495,1.147807134865,0.011790228697409318,0.00012965887196670064,38.871977610824004,1498694.3111066823,0.006539746280478532,1.2295121782461866e-08,1.1854902995547626e-08,0.0,0.0,0.0
2.0,570379.8605968795,1.0869036710375077,0.011131424002548745,556859.9189716054,1.1353505751848356,0.011660116827789741,0.00012979370432938126,38.86746372568927,1498694.5131531747,0.0065464929093388665,1.2213550026654706e-08,1.1776272135894308e-08,0.0,0.0,0.0
